"Date","Grade","Price","Sale Type"
2020-09-05,10,189.11,"Auction"
2020-09-01,10,185,"Best Offer"
2020-09-01,10,200,"Best Offer"
2020-08-29,10,249.99,"Best Offer"
2020-08-29,9,69.99,"Best Offer"
2020-08-28,10,255,"Auction"
2020-08-27,10,330,"Auction"
2020-08-26,10,178.5,"Auction"
2020-08-24,10,194.99,"Best Offer"
2020-08-23,9,61,"Auction"
2020-08-21,9,88,"Best Offer"
2020-08-21,10,190,"Best Offer"
2020-08-20,10,159.5,"Auction"
2020-08-19,10,165,"Best Offer"
2020-08-18,10,194.99,"Best Offer"
2020-08-16,10,215.95,"Best Offer"
2020-08-14,10,175,"Best Offer"
2020-08-13,10,197.99,"Best Offer"
2020-08-12,10,160,"Best Offer"
2020-08-11,10,199.99,"Buy It Now"
2020-08-10,10,199.95,"Buy It Now"
2020-08-08,10,150,"Best Offer"
2020-08-07,10,180,"Best Offer"
2020-08-07,10,180,"Best Offer"
2020-08-05,10,189.99,"Best Offer"
2020-08-03,10,112.5,"Auction"
2020-08-02,10,185,"Best Offer"
2020-08-02,10,179.65,"Buy It Now"
2020-07-31,10,189.99,"Best Offer"
2020-07-29,9,83,"Best Offer"
2020-07-29,10,160,"Buy It Now"
2020-07-29,10,179.99,"Buy It Now"
2020-07-29,9,70,"Best Offer"
2020-07-29,10,165,"Buy It Now"
2020-07-28,10,174.99,"Buy It Now"
2020-07-28,8,28,"Auction"
2020-07-27,8,50,"Auction"
2020-07-25,6,33,"Best Offer"
2020-07-23,10,175,"Buy It Now"
2020-07-18,10,150,"Best Offer"
2020-07-18,9,64.99,"Best Offer"
2020-07-16,10,175,"Best Offer"
2020-07-15,10,138,"Best Offer"
2020-07-15,10,223.24,"Best Offer"
2020-07-14,10,127.5,"Auction"
2020-07-13,10,189.99,"Best Offer"
2020-07-10,10,141.5,"Auction"
2020-07-09,9,61,"Auction"
2020-07-06,10,175,"Buy It Now"
2020-07-05,10,160.63,"Buy It Now"
2020-07-03,5,20,"Buy It Now"
2020-07-02,9,60,"Buy It Now"
2020-07-01,10,159.99,"Buy It Now"
2020-06-27,9,80,"Buy It Now"
2020-06-26,10,135,"Buy It Now"
2020-06-24,9,79.99,"Buy It Now"
2020-06-24,10,165,"Buy It Now"
2020-06-23,9,70,"Buy It Now"
2020-06-20,10,144.77,"Buy It Now"
2020-06-19,9,60,"Buy It Now"
2020-06-14,10,152.5,"Auction"
2020-06-13,10,174.97,"Best Offer"
2020-06-13,10,165,"Buy It Now"
2020-06-11,10,190,"Buy It Now"
2020-06-08,10,179.99,"Best Offer"
2020-06-07,10,170,"Buy It Now"
2020-06-07,9,56,"Auction"
2020-06-05,10,125,"Buy It Now"
2020-05-31,10,100,"Best Offer"
2020-05-29,10,99.81,"Best Offer"
2020-05-28,10,138.5,"Auction"
2020-05-28,8,39.99,"Best Offer"
2020-05-27,10,124.99,"Buy It Now"
2020-05-25,10,86,"Auction"
2020-05-24,10,99.81,"Best Offer"
2020-05-23,10,102.5,"Auction"
2020-05-20,10,90,"Buy It Now"
2020-05-18,9,40,"Buy It Now"
2020-05-18,10,95,"Buy It Now"
2020-05-16,9,44.85,"Best Offer"
2020-05-13,10,90,"Buy It Now"
2020-05-12,10,97.97,"Buy It Now"
2020-05-11,10,91,"Auction"
2020-05-10,10,91.26,"Buy It Now"
2020-05-09,10,73.6,"Auction"
2020-05-07,10,100,"Best Offer"
2020-05-07,10,100,"Buy It Now"
2020-05-06,10,85,"Buy It Now"
2020-05-06,10,129.99,"Buy It Now"
2020-05-04,9,31.99,"Buy It Now"
2020-05-02,10,78,"Auction"
2020-05-01,10,89.99,"Buy It Now"
2020-04-30,10,84,"Auction"
2020-04-28,10,85,"Buy It Now"
2020-04-26,10,75,"Buy It Now"
2020-04-24,9,40,"Buy It Now"
2020-04-23,9,102.5,"Auction"
2020-04-21,10,75,"Buy It Now"
2020-04-20,10,70,"Buy It Now"
2020-04-20,10,99.99,"Auction"
2020-04-20,10,66,"Auction"
2020-04-18,9,35.54,"Best Offer"
2020-04-17,10,75,"Buy It Now"
2020-04-17,10,202.5,"Auction"
2020-04-12,10,70,"Auction"
2020-04-10,9,48,"Best Offer"
2020-04-10,10,79.99,"Best Offer"
2020-04-07,9,32,"Auction"
2020-04-05,9,41.93,"Best Offer"
2020-04-05,9,39,"Best Offer"
2020-04-05,9,44.93,"Buy It Now"
2020-04-04,10,79.9,"Buy It Now"
2020-04-03,10,65,"Auction"
2020-04-02,10,88.23,"Best Offer"
2020-03-22,9,37,"Auction"
2020-03-22,10,61,"Auction"
2020-03-21,10,72.88,"Auction"
2020-03-10,10,81,"Auction"
2020-03-09,10,65.98,"Auction"
2020-03-07,10,80,"Auction"
2020-02-28,10,93,"Auction"
2020-02-22,10,68.06,"Auction"
2020-02-18,8,17,"Auction"
2020-02-17,10,79.99,"Auction"
2020-02-15,10,92,"Auction"
2020-02-15,9,12.4,"Auction"
2020-02-14,10,60.01,"Auction"
2020-02-14,10,64.95,"Buy It Now"
2020-02-08,8,9.99,"Auction"
2020-02-03,10,63,"Auction"
2020-02-02,9,42.95,"Best Offer"
2020-01-21,9,25,"Auction"
2020-01-05,10,61,"Auction"
2020-01-05,10,67,"Auction"
2019-12-29,10,56.99,"Auction"
2019-12-23,10,46,"Auction"
2019-12-23,10,46,"Auction"
2019-12-23,10,46,"Auction"
2019-12-23,10,46,"Auction"
2019-12-19,10,67,"Best Offer"
2019-12-17,9,40,"Best Offer"
2019-12-16,6,22,"Auction"
2019-12-14,10,61,"Auction"
2019-12-12,10,39.95,"Buy It Now"
2019-12-12,10,64.99,"Best Offer"
2019-12-10,10,57,"Auction"
2019-12-09,10,57,"Auction"
2019-12-04,10,60,"Buy It Now"
2019-12-03,10,60,"Best Offer"
2019-12-03,8,32,"Auction"
2019-12-02,9,20.5,"Auction"
2019-12-01,9,16.51,"Auction"
2019-11-27,10,46,"Auction"
2019-11-26,10,45.9,"Auction"
2019-11-25,8,33,"Best Offer"
2019-11-24,10,53,"Auction"
2019-11-23,10,42.1,"Auction"
2019-11-23,9,31,"Auction"
2019-11-14,10,55,"Auction"
2019-11-10,10,47,"Auction"
2019-11-05,10,63,"Auction"
2019-10-30,10,61,"Auction"
2019-10-27,10,75.78,"Auction"
2019-10-27,10,61,"Auction"
2019-10-27,10,75,"Auction"
2019-10-26,10,37,"Auction"
2019-10-17,10,56,"Auction"
2019-10-17,9,20.7,"Auction"
2019-10-13,10,56,"Auction"
2019-10-10,10,50,"Auction"
2019-10-09,9,18.5,"Auction"
2019-10-05,10,46.88,"Auction"
2019-10-02,10,89.98,"Best Offer"
2019-09-29,10,54.57,"Auction"
2019-09-28,10,70,"Best Offer"
2019-09-25,9,18,"Auction"
2019-09-22,10,79,"Auction"
2019-09-21,10,66,"Auction"
2019-09-14,10,600,"Auction"
2019-09-14,10,175,"Best Offer"
2019-09-13,10,65,"Auction"
2019-09-11,10,49,"Auction"
2019-09-07,10,60,"Auction"
2019-09-06,10,51,"Auction"
2019-09-05,10,61,"Auction"
2019-09-01,10,72.25,"Auction"
2019-08-27,10,149.99,"Best Offer"
2019-08-27,9,35,"Best Offer"
2019-08-24,9,56,"Auction"
2019-08-22,10,61,"Auction"
2019-08-15,10,91,"Auction"
2019-08-11,8,29.99,"Auction"
2019-08-08,10,66.01,"Auction"
2019-08-05,10,61,"Auction"
2019-08-05,10,53,"Auction"
2019-08-04,10,43,"Auction"
2019-08-02,10,75,"Best Offer"
2019-08-01,10,57,"Auction"
2019-08-01,10,52.55,"Auction"
2019-07-31,10,61,"Auction"
2019-07-30,10,58.71,"Auction"
2019-07-30,10,41,"Auction"
2019-07-30,10,74,"Auction"
2019-07-29,8,23.5,"Auction"
2019-07-24,10,60,"Best Offer"
2019-07-20,10,46,"Auction"
2019-07-19,10,57,"Auction"
2019-07-18,10,60,"Auction"
2019-07-18,10,52,"Auction"
2019-07-17,10,54.01,"Auction"
2019-07-16,10,59.01,"Auction"
2019-07-16,10,49,"Auction"
2019-07-15,10,46,"Auction"
2019-07-12,10,60,"Auction"
2019-07-12,10,60,"Auction"
2019-07-11,10,76,"Auction"
2019-07-09,7,57.75,"Auction"
2019-07-09,10,56,"Auction"
2019-07-08,10,56,"Auction"
2019-07-06,8,7.52,"Auction"
2019-07-05,10,48,"Auction"
2019-07-04,10,63,"Auction"
2019-07-04,10,47,"Auction"
2019-07-03,10,62,"Auction"
2019-07-03,10,41.12,"Auction"
2019-07-02,10,63,"Auction"
2019-07-02,10,53,"Auction"
2019-07-01,10,56.01,"Auction"
2019-06-30,10,53,"Auction"
2019-06-30,10,56,"Auction"
2019-06-27,10,45,"Auction"
2019-06-21,9,42.95,"Best Offer"
2019-06-19,10,61,"Auction"
2019-06-18,10,55,"Auction"
2019-06-16,10,55,"Auction"
2019-06-16,10,61,"Auction"
2019-06-13,10,48,"Auction"
2019-06-11,10,123.62,"Auction"
2019-06-10,10,53,"Auction"
2019-06-08,9,36,"Auction"
2019-06-06,9,20,"Auction"
2019-06-04,10,49.99,"Auction"
2019-06-04,10,1284.78,"Auction"
2019-06-04,10,55,"Auction"
2019-06-02,10,50,"Auction"
2019-05-27,10,51.01,"Auction"
2019-05-08,10,52,"Auction"
2019-05-06,10,56,"Auction"
2019-05-03,10,46.8,"Auction"
2019-05-03,10,49,"Auction"
2019-05-03,10,51,"Auction"
2019-05-02,10,41,"Auction"
2019-05-02,10,49,"Auction"
2019-05-01,10,51,"Auction"
2019-04-29,10,51,"Auction"
2019-04-26,10,39,"Auction"
2019-04-26,10,51,"Auction"
2019-04-26,10,43,"Auction"
2019-04-24,10,57,"Auction"
2019-04-19,8,34.95,"Best Offer"
2019-04-18,10,43,"Auction"
2019-04-11,10,47.1,"Auction"
2019-04-08,10,51,"Auction"
2019-04-08,10,52.2,"Best Offer"
2019-04-07,10,29.99,"Auction"
2019-04-07,10,42,"Auction"
2019-04-04,10,47,"Auction"
2019-04-03,9,25,"Auction"
2019-04-03,10,59.88,"Auction"
2019-03-30,10,49.99,"Auction"
2019-03-25,9,24,"Best Offer"
2019-03-25,10,81,"Auction"
2019-03-23,10,52,"Auction"
2019-03-22,10,46,"Auction"
2019-03-22,9,25,"Best Offer"
2019-03-21,10,58,"Auction"
2019-03-18,9,39.99,"Best Offer"
2019-03-18,10,39.95,"Auction"
2019-03-16,10,43.75,"Auction"
2019-02-28,10,60,"Best Offer"
2019-02-27,10,49,"Auction"
2019-02-27,10,53,"Auction"
2019-02-21,9,24.95,"Buy It Now"
2019-02-21,10,52.5,"Best Offer"
2019-02-21,10,52,"Auction"
2019-02-20,9,8.5,"Auction"
2019-02-20,10,87.1,"Auction"
2019-02-17,10,41,"Auction"
2019-02-15,10,48.5,"Auction"
2019-02-15,8,19.99,"Auction"
2019-02-13,10,40,"Auction"
2019-02-12,10,44,"Auction"
2019-02-11,10,37,"Auction"
2019-02-10,10,29.5,"Auction"
2019-02-07,10,40,"Buy It Now"
2019-02-04,10,37,"Auction"
2019-02-01,9,20,"Auction"
2019-01-31,9,15.01,"Auction"
2019-01-30,10,50,"Best Offer"
2019-01-30,10,50.5,"Auction"
2019-01-30,10,46,"Auction"
2019-01-28,10,44.99,"Buy It Now"
2019-01-28,10,44.99,"Buy It Now"
2019-01-28,10,44.99,"Buy It Now"
2019-01-28,10,44.99,"Buy It Now"
2019-01-27,10,59.99,"Buy It Now"
2019-01-27,10,40,"Auction"
2019-01-25,10,55,"Best Offer"
2019-01-24,10,51,"Auction"
2019-01-23,10,48,"Auction"
2019-01-20,10,46.85,"Buy It Now"
2019-01-19,9,29,"Best Offer"
2019-01-16,10,48,"Auction"
2019-01-16,10,41.75,"Auction"
2019-01-15,10,44.99,"Buy It Now"
2019-01-14,10,48.75,"Auction"
2019-01-12,10,44.99,"Buy It Now"
2019-01-08,9,20,"Best Offer"
2019-01-08,9,20,"Best Offer"
2019-01-06,8,18.5,"Auction"
2018-12-25,10,40,"Auction"
2018-12-23,10,45,"Best Offer"
2018-12-20,10,43.01,"Auction"
2018-12-20,10,46,"Auction"
2018-12-19,10,22.72,"Auction"
2018-12-17,10,35,"Auction"
2018-11-18,10,52,"Auction"
2018-11-11,10,100,"Auction"
2018-11-11,10,43,"Auction"
2018-11-05,9,30,"Auction"
2018-11-04,9,25,"Buy It Now"
2018-10-30,8,18,"Buy It Now"
2018-10-11,10,50,"Best Offer"
2018-10-04,10,48,"Best Offer"
2018-09-15,10,40,"Auction"
2018-09-14,10,46,"Auction"
2018-09-12,10,43,"Auction"
2018-09-11,10,45,"Best Offer"
2018-09-11,9,27,"Auction"
2018-09-07,10,59.99,"Buy It Now"
2018-09-07,10,55,"Best Offer"
2018-09-06,9,24.99,"Auction"
2018-09-04,10,49.99,"Auction"
2018-09-02,10,45,"Best Offer"
2018-08-29,9,17.51,"Auction"
2018-08-28,10,65,"Buy It Now"
2018-08-28,10,119,"Best Offer"
2018-08-27,10,58,"Auction"
2018-08-26,10,50,"Auction"
2018-08-26,10,39,"Auction"
2018-08-26,10,65.83,"Buy It Now"
2018-08-25,10,59.95,"Best Offer"
2018-08-24,10,51,"Auction"
2018-08-23,10,41,"Auction"
2018-08-23,6,18,"Best Offer"
2018-08-22,10,46.5,"Auction"
2018-08-19,10,50,"Auction"
2018-08-16,10,46,"Auction"
2018-08-13,10,49.99,"Buy It Now"
2018-08-12,10,61,"Auction"
2018-08-10,10,43,"Auction"
2018-08-09,9,23.5,"Auction"
2018-08-08,10,40,"Best Offer"
2018-08-06,10,52,"Auction"
2018-08-05,10,41,"Auction"
2018-08-04,10,46,"Auction"
2018-08-03,10,50,"Best Offer"
2018-08-02,10,53,"Auction"
2018-08-02,10,50.27,"Auction"
2018-08-02,9,21.99,"Auction"
2018-07-31,10,41,"Auction"
2018-07-31,10,55,"Best Offer"
2018-07-29,9,23.51,"Auction"
2018-07-29,8,25,"Best Offer"
2018-07-26,10,48,"Auction"
2018-07-25,10,51,"Auction"
2018-07-25,9,15.5,"Auction"
2018-07-24,10,45,"Auction"
2018-07-22,10,58,"Auction"
2018-07-21,10,57.25,"Auction"
2018-07-21,10,52.99,"Buy It Now"
2018-07-20,10,53,"Auction"
2018-07-20,10,50,"Auction"
2018-07-20,10,102.5,"Auction"
2018-07-19,10,59,"Auction"
2018-07-18,9,20.5,"Auction"
2018-07-17,9,32,"Auction"
2018-07-17,10,46,"Auction"
2018-07-16,10,45,"Best Offer"
2018-07-12,9,32,"Auction"
2018-07-09,10,54.95,"Buy It Now"
2018-07-08,10,59.99,"Buy It Now"
2018-07-07,9,26,"Auction"
2018-07-07,10,56,"Auction"
2018-07-05,10,52.99,"Best Offer"
2018-07-05,10,48.75,"Auction"
2018-07-05,10,50,"Best Offer"
2018-07-05,9,18.5,"Auction"
2018-07-04,10,50,"Auction"
2018-07-04,10,43,"Auction"
2018-07-03,10,65,"Best Offer"
2018-07-03,9,65,"Auction"
2018-07-03,10,56.99,"Buy It Now"
2018-07-03,10,50.8,"Auction"
2018-06-29,7,28,"Best Offer"
2018-06-28,9,26,"Auction"
2018-06-28,10,50,"Best Offer"
2018-06-26,9,19.5,"Auction"
2018-06-24,10,76,"Auction"
2018-06-24,9,10.5,"Auction"
2018-06-24,10,59.99,"Buy It Now"
2018-06-22,9,20.5,"Auction"
2018-06-21,10,42,"Auction"
2018-06-21,10,46,"Auction"
2018-06-20,9,22.5,"Auction"
2018-06-19,9,60,"Auction"
2018-06-19,10,41.08,"Auction"
2018-06-17,9,35,"Best Offer"
2018-06-17,10,70,"Best Offer"
2018-06-16,10,53.99,"Best Offer"
2018-06-16,9,30,"Best Offer"
2018-06-16,10,43,"Auction"
2018-06-14,9,15.5,"Auction"
2018-06-10,9,24.5,"Auction"
2018-06-10,10,50,"Best Offer"
2018-06-08,10,51,"Auction"
2018-06-06,10,31,"Auction"
2018-06-05,9,34,"Auction"
2018-06-05,10,60,"Best Offer"
2018-06-04,10,50,"Best Offer"
2018-06-03,10,56,"Auction"
2018-06-03,9,30,"Best Offer"
2018-06-01,10,47,"Auction"
2018-05-30,10,47,"Auction"
2018-05-29,10,53,"Auction"
2018-05-29,10,43.77,"Auction"
2018-05-27,10,49,"Auction"
2018-05-27,10,47,"Auction"
2018-05-26,8,39.95,"Buy It Now"
2018-05-26,10,52,"Auction"
2018-05-25,10,60.45,"Best Offer"
2018-05-25,10,36,"Auction"
2018-05-24,10,43,"Auction"
2018-05-21,10,50,"Best Offer"
2018-05-20,10,58,"Auction"
2018-05-19,9,28,"Auction"
2018-05-19,10,70,"Best Offer"
2018-05-19,10,54.88,"Auction"
2018-05-14,10,47,"Auction"
2018-05-14,9,17.5,"Auction"
2018-05-10,10,56,"Auction"
2018-05-08,10,52,"Auction"
2018-05-07,10,51,"Auction"
2018-05-06,9,39.95,"Best Offer"
2018-05-06,9,32.68,"Buy It Now"
2018-05-05,10,75,"Best Offer"
2018-05-02,10,55,"Buy It Now"
2018-04-29,10,61,"Auction"
2018-04-28,10,54,"Auction"
2018-04-28,10,54,"Auction"
2018-04-26,10,66.88,"Auction"
2018-04-26,10,66,"Best Offer"
2018-04-25,10,72.99,"Auction"
2018-04-24,10,59,"Auction"
2018-04-16,10,61,"Auction"
2018-04-15,10,73.78,"Buy It Now"
2018-04-15,8,24,"Best Offer"
2018-04-15,10,67,"Auction"
2018-04-14,10,38,"Auction"
2018-04-14,10,47,"Auction"
2018-04-14,9,29,"Auction"
2018-04-14,10,41,"Auction"
2018-04-12,9,26.1,"Auction"
2018-04-12,10,56.88,"Auction"
2018-04-10,10,63,"Auction"
2018-04-09,10,58,"Auction"
2018-04-09,9,26,"Auction"
2018-04-07,10,75,"Best Offer"
2018-04-05,10,59.99,"Auction"
2018-04-05,7,13.5,"Auction"
2018-04-04,10,49,"Auction"
2018-04-04,10,75,"Best Offer"
2018-04-02,10,49.51,"Auction"
2018-04-01,10,48,"Auction"
2018-04-01,10,42,"Auction"
2018-03-31,10,150,"Best Offer"
2018-03-30,10,67.5,"Best Offer"
2018-03-29,9,46,"Auction"
2018-03-29,10,81,"Auction"
2018-03-27,10,63,"Auction"
2018-03-27,10,63,"Auction"
2018-03-27,10,48,"Auction"
2018-03-26,10,50,"Buy It Now"
2018-03-26,10,61,"Auction"
2018-03-25,10,63,"Auction"
2018-03-24,10,61.75,"Auction"
2018-03-23,10,19.99,"Auction"
2018-03-22,10,61,"Auction"
2018-03-22,10,42,"Auction"
2018-03-21,8,28,"Best Offer"
2018-03-21,9,34,"Best Offer"
2018-03-21,10,56.75,"Auction"
2018-03-20,10,62.51,"Auction"
2018-03-19,10,66,"Auction"
2018-03-18,10,52,"Auction"
2018-03-17,10,24.45,"Auction"
2018-03-16,9,20,"Best Offer"
2018-03-16,10,46,"Auction"
2018-03-14,10,50,"Auction"
2018-03-14,10,51,"Auction"
2018-03-14,10,51,"Auction"
2018-03-13,10,56,"Best Offer"
2018-03-12,10,64,"Auction"
2018-03-10,10,52,"Auction"
2018-03-09,10,67,"Best Offer"
2018-03-08,10,63,"Auction"
2018-03-05,10,65,"Best Offer"
2018-03-05,10,69,"Auction"
2018-03-05,10,70,"Best Offer"
2018-03-04,10,68,"Auction"
2018-03-04,10,90,"Buy It Now"
2018-03-01,9,18,"Auction"
2018-02-28,10,60,"Best Offer"
2018-02-27,10,63.5,"Auction"
2018-02-26,9,20,"Best Offer"
2018-02-26,10,70,"Best Offer"
2018-02-24,10,55,"Best Offer"
2018-02-23,10,61.99,"Auction"
2018-02-22,10,89.99,"Buy It Now"
2018-02-22,10,55,"Best Offer"
2018-02-18,10,71,"Auction"
2018-02-17,9,29.99,"Buy It Now"
2018-02-17,9,40,"Best Offer"
2018-02-16,10,70,"Best Offer"
2018-02-16,10,65,"Best Offer"
2018-02-15,10,74.99,"Buy It Now"
2018-02-15,10,74.99,"Buy It Now"
2018-02-15,10,60,"Best Offer"
2018-02-12,10,60,"Best Offer"
2018-02-11,10,55,"Best Offer"
2018-02-02,10,40.1,"Auction"
2018-02-02,9,39.99,"Best Offer"
2018-01-27,10,70,"Auction"
2018-01-26,10,60,"Best Offer"
2018-01-25,10,65,"Best Offer"
2018-01-24,10,50,"Best Offer"
2018-01-23,10,65.5,"Auction"
2018-01-23,9,30,"Auction"
2018-01-23,10,59.99,"Buy It Now"
2018-01-22,10,50,"Best Offer"
2018-01-21,10,50,"Best Offer"
2018-01-21,10,52,"Auction"
2018-01-19,10,49.99,"Auction"
2018-01-19,10,45,"Best Offer"
2018-01-15,10,52,"Auction"
2018-01-12,10,36,"Auction"
2018-01-12,6,64.05,"Auction"
2018-01-11,10,55,"Buy It Now"
2018-01-10,9,50,"Best Offer"
2018-01-10,8,16.5,"Auction"
2018-01-08,8,16.02,"Auction"
2018-01-06,9,29.99,"Best Offer"
2018-01-05,8,30,"Buy It Now"
2018-01-03,10,39.95,"Buy It Now"
2018-01-02,9,34.99,"Best Offer"
2017-12-29,10,60,"Best Offer"
2017-12-28,10,59.95,"Buy It Now"
2017-12-26,10,49.4,"Auction"
2017-12-25,8,11.5,"Auction"
2017-12-23,10,59.99,"Auction"
2017-12-20,10,49,"Auction"
2017-12-19,10,65,"Best Offer"
2017-12-18,10,51,"Auction"
2017-12-16,10,49,"Auction"
2017-12-16,10,60,"Best Offer"
2017-12-16,9,41,"Auction"
2017-12-12,9,10,"Buy It Now"
2017-12-12,10,55,"Best Offer"
2017-12-11,10,129.99,"Best Offer"
2017-12-11,10,59,"Auction"
2017-12-10,10,62,"Auction"
2017-12-10,10,46.74,"Best Offer"
2017-12-08,10,59,"Best Offer"
2017-12-07,10,69.99,"Buy It Now"
2017-12-06,10,55,"Best Offer"
2017-12-05,9,53.76,"Auction"
2017-12-04,10,52,"Auction"
2017-12-04,10,69,"Best Offer"
2017-12-03,9,24,"Buy It Now"
2017-12-03,10,69.95,"Buy It Now"
2017-11-29,9,49,"Buy It Now"
2017-11-29,10,51,"Auction"
2017-11-28,10,39.95,"Buy It Now"
2017-11-26,10,50,"Auction"
2017-11-26,10,50,"Auction"
2017-11-20,10,75,"Buy It Now"
2017-11-16,10,55,"Auction"
2017-11-15,9,19.95,"Buy It Now"
2017-11-15,10,58,"Auction"
2017-11-15,8,24.99,"Buy It Now"
2017-11-15,10,46.99,"Buy It Now"
2017-11-14,9,42.95,"Best Offer"
2017-11-12,9,19.5,"Auction"
2017-11-10,10,49,"Auction"
2017-11-09,9,29,"Auction"
2017-11-09,10,59,"Auction"
2017-11-07,10,47.14,"Best Offer"
2017-11-05,10,48,"Auction"
2017-11-03,9,31.49,"Buy It Now"
2017-11-02,10,40,"Best Offer"
2017-11-02,10,76,"Auction"
2017-11-01,9,30,"Buy It Now"
2017-10-31,10,90,"Buy It Now"
2017-10-28,10,55,"Best Offer"
2017-10-27,9,30,"Auction"
2017-10-26,10,50,"Best Offer"
2017-10-26,10,75,"Best Offer"
2017-10-22,10,69,"Auction"
2017-10-21,9,19.99,"Auction"
2017-10-21,10,60,"Buy It Now"
2017-10-21,9,27,"Auction"
2017-10-20,10,45,"Best Offer"
2017-10-17,9,45,"Buy It Now"
2017-10-15,10,69.99,"Buy It Now"
2017-10-13,10,70,"Best Offer"
2017-10-11,10,49,"Auction"
2017-10-11,10,53,"Auction"
2017-10-10,10,56,"Auction"
2017-10-10,10,46,"Auction"
2017-10-09,10,65,"Buy It Now"
2017-10-09,10,59.99,"Buy It Now"
2017-10-08,10,56,"Auction"
2017-10-05,10,57,"Auction"
2017-10-02,9,30,"Buy It Now"
2017-10-01,10,60,"Auction"
2017-09-28,10,55,"Auction"
2017-09-28,10,61,"Auction"
2017-09-22,10,239.95,"Buy It Now"
2017-09-19,10,58,"Auction"
2017-09-18,10,65.55,"Best Offer"
2017-09-17,9,23.5,"Auction"
2017-09-16,10,70,"Buy It Now"
2017-09-15,9,23.5,"Auction"
2017-09-14,10,70,"Best Offer"
2017-09-13,9,9.99,"Auction"
2017-09-12,10,67,"Auction"
2017-09-11,10,66,"Auction"
2017-09-10,10,93,"Auction"
2017-09-09,10,39,"Buy It Now"
2017-09-09,10,65.99,"Buy It Now"
2017-09-07,10,67.5,"Buy It Now"
2017-09-03,10,64,"Auction"
2017-09-01,10,69.99,"Best Offer"
2017-08-29,10,74,"Buy It Now"
2017-08-28,10,60,"Best Offer"
2017-08-27,8,28.99,"Auction"
2017-08-25,10,65,"Auction"
2017-08-25,10,126.5,"Auction"
2017-08-25,10,50,"Best Offer"
2017-08-25,10,55,"Best Offer"
2017-08-24,10,54.99,"Buy It Now"
2017-08-23,9,34,"Buy It Now"
2017-08-23,10,69.99,"Buy It Now"
2017-08-22,9,37.75,"Best Offer"
2017-08-21,9,25,"Auction"
2017-08-21,10,92.99,"Buy It Now"
2017-08-21,9,34.99,"Buy It Now"
2017-08-21,10,40,"Best Offer"
2017-08-19,10,60,"Best Offer"
2017-08-18,10,59.99,"Best Offer"
2017-08-15,10,41,"Auction"
2017-08-15,10,51,"Auction"
2017-08-15,10,49,"Auction"
2017-08-15,10,49,"Auction"
2017-08-13,10,50,"Best Offer"
2017-08-11,10,40.5,"Auction"
2017-08-11,8,28,"Auction"
2017-08-06,10,56,"Best Offer"
2017-08-04,10,49.99,"Buy It Now"
2017-08-01,10,50,"Best Offer"
2017-07-30,9,23,"Auction"
2017-07-29,10,60,"Auction"
2017-07-24,10,36,"Auction"
2017-07-23,10,51,"Auction"
2017-07-23,9,35,"Buy It Now"
2017-07-22,10,60,"Auction"
2017-07-20,9,40,"Best Offer"
2017-07-17,10,103.78,"Buy It Now"
2017-07-17,10,60,"Buy It Now"
2017-07-15,10,51,"Auction"
2017-07-15,10,44,"Best Offer"
2017-07-15,10,53,"Auction"
2017-07-13,9,27,"Auction"
2017-07-13,10,41,"Auction"
2017-07-12,10,52,"Auction"
2017-07-09,10,60,"Auction"
2017-07-08,10,72,"Buy It Now"
2017-07-07,9,25,"Best Offer"
2017-07-07,10,60,"Best Offer"
2017-07-06,10,72,"Buy It Now"
2017-07-06,10,58,"Best Offer"
2017-07-05,9,42.99,"Buy It Now"
2017-06-28,10,59,"Auction"
2017-06-26,8,12.38,"Auction"
2017-06-25,10,56,"Auction"
2017-06-21,10,50.1,"Auction"
2017-06-20,9,19.05,"Auction"
2017-06-17,10,66.1,"Auction"
2017-06-16,10,79.99,"Best Offer"
2017-06-16,9,42.99,"Buy It Now"
2017-06-15,9,23.5,"Auction"
2017-06-15,10,26,"Auction"
2017-06-15,9,73,"Auction"
2017-06-14,9,25,"Best Offer"
2017-06-11,9,22.53,"Auction"
2017-06-10,10,61,"Auction"
2017-06-08,10,72,"Auction"
2017-06-08,10,84.99,"Buy It Now"
2017-06-06,10,82.95,"Buy It Now"
2017-06-05,9,32,"Auction"
2017-06-04,10,76,"Auction"
2017-06-04,10,55,"Buy It Now"
2017-06-03,10,71,"Auction"
2017-06-03,9,27,"Auction"
2017-06-02,9,17.39,"Auction"
2017-06-01,10,65,"Buy It Now"
2017-05-29,10,65.01,"Auction"
2017-05-28,9,18.01,"Auction"
2017-05-28,10,51,"Auction"
2017-05-28,10,57,"Auction"
2017-05-28,10,48,"Auction"
2017-05-27,10,68,"Auction"
2017-05-27,10,41.1,"Auction"
2017-05-22,10,75,"Buy It Now"
2017-05-21,10,86,"Auction"
2017-05-21,10,85,"Auction"
2017-05-21,9,45,"Best Offer"
2017-05-20,10,68,"Auction"
2017-05-18,10,72.9,"Buy It Now"
2017-05-18,10,72.9,"Buy It Now"
2017-05-18,10,72.9,"Buy It Now"
2017-05-18,10,72.9,"Buy It Now"
2017-05-18,10,69.99,"Buy It Now"
2017-05-17,10,65,"Best Offer"
2017-05-17,10,72.9,"Buy It Now"
2017-05-16,9,32.99,"Buy It Now"
2017-05-15,10,66,"Auction"
2017-05-14,10,73,"Auction"
